,date,actual_mean_temp,average_precipitation,location
65,2014-9-4,73,0.01,CQT
66,2014-9-5,75,0.0,CQT
67,2014-9-6,76,0.0,CQT
68,2014-9-7,80,0.0,CQT
69,2014-9-8,80,0.0,CQT
70,2014-9-9,80,0.01,CQT
71,2014-9-10,76,0.0,CQT
72,2014-9-11,78,0.01,CQT
73,2014-9-12,80,0.01,CQT
74,2014-9-13,82,0.0,CQT
75,2014-9-14,85,0.01,CQT
76,2014-9-15,84,0.01,CQT
77,2014-9-16,90,0.01,CQT
78,2014-9-17,84,0.01,CQT
79,2014-9-18,74,0.01,CQT
80,2014-9-19,75,0.01,CQT
81,2014-9-20,72,0.01,CQT
82,2014-9-21,72,0.01,CQT
83,2014-9-22,72,0.02,CQT
84,2014-9-23,74,0.01,CQT
85,2014-9-24,75,0.01,CQT
86,2014-9-25,76,0.01,CQT
87,2014-9-26,74,0.01,CQT
88,2014-9-27,70,0.02,CQT
89,2014-9-28,72,0.01,CQT
90,2014-9-29,70,0.01,CQT
91,2014-9-30,75,0.02,CQT
92,2014-10-1,73,0.01,CQT
93,2014-10-2,81,0.02,CQT
94,2014-10-3,83,0.02,CQT
95,2014-10-4,81,0.01,CQT
96,2014-10-5,80,0.02,CQT
97,2014-10-6,78,0.02,CQT
98,2014-10-7,79,0.02,CQT
99,2014-10-8,75,0.02,CQT
100,2014-10-9,74,0.01,CQT
101,2014-10-10,72,0.02,CQT
102,2014-10-11,73,0.02,CQT
103,2014-10-12,74,0.02,CQT
104,2014-10-13,74,0.02,CQT
105,2014-10-14,71,0.02,CQT
106,2014-10-15,71,0.01,CQT
107,2014-10-16,69,0.02,CQT
108,2014-10-17,69,0.03,CQT
109,2014-10-18,70,0.02,CQT
110,2014-10-19,70,0.02,CQT
111,2014-10-20,71,0.02,CQT
112,2014-10-21,71,0.02,CQT
113,2014-10-22,72,0.02,CQT
114,2014-10-23,73,0.03,CQT
115,2014-10-24,74,0.02,CQT
116,2014-10-25,71,0.03,CQT
117,2014-10-26,70,0.02,CQT
118,2014-10-27,70,0.03,CQT
119,2014-10-28,69,0.03,CQT
120,2014-10-29,72,0.03,CQT
121,2014-10-30,71,0.03,CQT
122,2014-10-31,66,0.03,CQT
123,2014-11-1,61,0.03,CQT
124,2014-11-2,61,0.03,CQT
125,2014-11-3,65,0.02,CQT
126,2014-11-4,64,0.03,CQT
127,2014-11-5,69,0.03,CQT
128,2014-11-6,76,0.02,CQT
129,2014-11-7,75,0.03,CQT
130,2014-11-8,74,0.03,CQT
131,2014-11-9,68,0.03,CQT
132,2014-11-10,66,0.02,CQT
133,2014-11-11,66,0.03,CQT
134,2014-11-12,64,0.04,CQT
135,2014-11-13,63,0.03,CQT
136,2014-11-14,67,0.03,CQT
137,2014-11-15,65,0.03,CQT
138,2014-11-16,65,0.04,CQT
139,2014-11-17,65,0.04,CQT
140,2014-11-18,65,0.03,CQT
141,2014-11-19,64,0.04,CQT
142,2014-11-20,62,0.03,CQT
143,2014-11-21,64,0.04,CQT
144,2014-11-22,63,0.04,CQT
145,2014-11-23,69,0.05,CQT
146,2014-11-24,67,0.04,CQT
147,2014-11-25,66,0.04,CQT
148,2014-11-26,69,0.04,CQT
149,2014-11-27,74,0.05,CQT
150,2014-11-28,67,0.04,CQT
151,2014-11-29,63,0.04,CQT
152,2014-11-30,63,0.05,CQT
153,2014-12-1,63,0.05,CQT
154,2014-12-2,62,0.05,CQT
155,2014-12-3,63,0.05,CQT
156,2014-12-4,64,0.05,CQT
157,2014-12-5,63,0.06,CQT
158,2014-12-6,63,0.06,CQT
159,2014-12-7,65,0.06,CQT
160,2014-12-8,67,0.07,CQT
161,2014-12-9,65,0.06,CQT
162,2014-12-10,63,0.06,CQT
163,2014-12-11,64,0.07,CQT
164,2014-12-12,59,0.06,CQT
165,2014-12-13,57,0.07,CQT
166,2014-12-14,57,0.07,CQT
167,2014-12-15,56,0.07,CQT
168,2014-12-16,57,0.07,CQT
169,2014-12-17,58,0.08,CQT
170,2014-12-18,55,0.08,CQT
171,2014-12-19,58,0.08,CQT
172,2014-12-20,57,0.08,CQT
173,2014-12-21,59,0.08,CQT
174,2014-12-22,63,0.09,CQT
175,2014-12-23,67,0.08,CQT
176,2014-12-24,64,0.09,CQT
177,2014-12-25,58,0.09,CQT
178,2014-12-26,53,0.09,CQT
179,2014-12-27,51,0.1,CQT
180,2014-12-28,53,0.1,CQT
181,2014-12-29,52,0.11,CQT
182,2014-12-30,52,0.1,CQT
183,2014-12-31,49,0.1,CQT
184,2015-1-1,48,0.11,CQT
185,2015-1-2,50,0.1,CQT
186,2015-1-3,52,0.11,CQT
187,2015-1-4,56,0.1,CQT
188,2015-1-5,66,0.1,CQT
189,2015-1-6,71,0.1,CQT
190,2015-1-7,69,0.1,CQT
191,2015-1-8,63,0.1,CQT
192,2015-1-9,64,0.1,CQT
193,2015-1-10,58,0.11,CQT
194,2015-1-11,60,0.1,CQT
195,2015-1-12,60,0.11,CQT
196,2015-1-13,61,0.1,CQT
197,2015-1-14,60,0.1,CQT
198,2015-1-15,64,0.11,CQT
199,2015-1-16,64,0.1,CQT
200,2015-1-17,64,0.11,CQT
201,2015-1-18,64,0.1,CQT
202,2015-1-19,61,0.09,CQT
203,2015-1-20,58,0.1,CQT
204,2015-1-21,63,0.09,CQT
205,2015-1-22,61,0.09,CQT
206,2015-1-23,63,0.1,CQT
207,2015-1-24,66,0.09,CQT
208,2015-1-25,66,0.09,CQT
209,2015-1-26,69,0.1,CQT
210,2015-1-27,66,0.09,CQT
211,2015-1-28,66,0.1,CQT
212,2015-1-29,68,0.1,CQT
213,2015-1-30,65,0.11,CQT
214,2015-1-31,64,0.11,CQT
215,2015-2-1,63,0.12,CQT
216,2015-2-2,65,0.11,CQT
217,2015-2-3,62,0.12,CQT
218,2015-2-4,64,0.12,CQT
219,2015-2-5,68,0.13,CQT
220,2015-2-6,65,0.13,CQT
221,2015-2-7,62,0.13,CQT
222,2015-2-8,68,0.13,CQT
223,2015-2-9,66,0.14,CQT
224,2015-2-10,66,0.13,CQT
225,2015-2-11,70,0.13,CQT
226,2015-2-12,71,0.14,CQT
227,2015-2-13,73,0.14,CQT
228,2015-2-14,71,0.14,CQT
229,2015-2-15,67,0.14,CQT
230,2015-2-16,63,0.15,CQT
231,2015-2-17,64,0.16,CQT
232,2015-2-18,65,0.15,CQT
233,2015-2-19,65,0.15,CQT
234,2015-2-20,63,0.15,CQT
235,2015-2-21,63,0.15,CQT
236,2015-2-22,59,0.15,CQT
237,2015-2-23,58,0.14,CQT
238,2015-2-24,60,0.13,CQT
239,2015-2-25,62,0.14,CQT
240,2015-2-26,61,0.13,CQT
241,2015-2-27,61,0.13,CQT
242,2015-2-28,59,0.12,CQT
243,2015-3-1,58,0.11,CQT
244,2015-3-2,56,0.11,CQT
245,2015-3-3,58,0.12,CQT
246,2015-3-4,60,0.1,CQT
247,2015-3-5,64,0.11,CQT
248,2015-3-6,66,0.11,CQT
249,2015-3-7,70,0.1,CQT
250,2015-3-8,66,0.09,CQT
251,2015-3-9,65,0.1,CQT
252,2015-3-10,68,0.09,CQT
253,2015-3-11,67,0.09,CQT
254,2015-3-12,71,0.09,CQT
255,2015-3-13,76,0.09,CQT
256,2015-3-14,78,0.08,CQT
257,2015-3-15,79,0.08,CQT
258,2015-3-16,78,0.08,CQT
259,2015-3-17,73,0.06,CQT
260,2015-3-18,69,0.07,CQT
261,2015-3-19,68,0.07,CQT
262,2015-3-20,69,0.06,CQT
263,2015-3-21,69,0.06,CQT
264,2015-3-22,66,0.06,CQT
265,2015-3-23,65,0.06,CQT
266,2015-3-24,67,0.06,CQT
267,2015-3-25,72,0.06,CQT
268,2015-3-26,77,0.06,CQT
269,2015-3-27,77,0.05,CQT
270,2015-3-28,71,0.06,CQT
271,2015-3-29,67,0.05,CQT
272,2015-3-30,68,0.05,CQT
273,2015-3-31,65,0.05,CQT
274,2015-4-1,66,0.04,CQT
275,2015-4-2,65,0.05,CQT
276,2015-4-3,72,0.04,CQT
277,2015-4-4,72,0.04,CQT
278,2015-4-5,64,0.04,CQT
279,2015-4-6,60,0.04,CQT
280,2015-4-7,59,0.04,CQT
281,2015-4-8,60,0.04,CQT
282,2015-4-9,65,0.03,CQT
283,2015-4-10,63,0.04,CQT
284,2015-4-11,63,0.03,CQT
285,2015-4-12,67,0.03,CQT
286,2015-4-13,67,0.02,CQT
287,2015-4-14,66,0.03,CQT
288,2015-4-15,69,0.03,CQT
289,2015-4-16,68,0.03,CQT
290,2015-4-17,69,0.03,CQT
291,2015-4-18,69,0.03,CQT
292,2015-4-19,65,0.02,CQT
293,2015-4-20,63,0.03,CQT
294,2015-4-21,63,0.03,CQT
295,2015-4-22,63,0.02,CQT
296,2015-4-23,62,0.02,CQT
297,2015-4-24,62,0.03,CQT
298,2015-4-25,61,0.02,CQT
299,2015-4-26,66,0.02,CQT
300,2015-4-27,70,0.02,CQT
301,2015-4-28,77,0.03,CQT
302,2015-4-29,75,0.02,CQT
303,2015-4-30,73,0.02,CQT
304,2015-5-1,71,0.02,CQT
305,2015-5-2,70,0.02,CQT
306,2015-5-3,66,0.01,CQT
307,2015-5-4,63,0.01,CQT
308,2015-5-5,63,0.01,CQT
309,2015-5-6,63,0.02,CQT
310,2015-5-7,60,0.01,CQT
311,2015-5-8,57,0.01,CQT
312,2015-5-9,62,0.01,CQT
313,2015-5-10,63,0.0,CQT
314,2015-5-11,67,0.01,CQT
315,2015-5-12,65,0.01,CQT
316,2015-5-13,64,0.01,CQT
317,2015-5-14,61,0.01,CQT
318,2015-5-15,61,0.01,CQT
319,2015-5-16,64,0.0,CQT
320,2015-5-17,65,0.01,CQT
321,2015-5-18,66,0.01,CQT
322,2015-5-19,65,0.0,CQT
323,2015-5-20,65,0.01,CQT
324,2015-5-21,64,0.01,CQT
325,2015-5-22,63,0.0,CQT
326,2015-5-23,64,0.01,CQT
327,2015-5-24,64,0.0,CQT
328,2015-5-25,64,0.01,CQT
329,2015-5-26,64,0.01,CQT
330,2015-5-27,65,0.0,CQT
331,2015-5-28,66,0.01,CQT
332,2015-5-29,68,0.0,CQT
333,2015-5-30,68,0.01,CQT
334,2015-5-31,66,0.0,CQT
335,2015-6-1,67,0.01,CQT
336,2015-6-2,68,0.0,CQT
337,2015-6-3,68,0.01,CQT
338,2015-6-4,66,0.0,CQT
339,2015-6-5,67,0.01,CQT
340,2015-6-6,65,0.0,CQT
341,2015-6-7,69,0.01,CQT
342,2015-6-8,73,0.0,CQT
343,2015-6-9,74,0.01,CQT
344,2015-6-10,68,0.0,CQT
345,2015-6-11,69,0.01,CQT
346,2015-6-12,68,0.0,CQT
347,2015-6-13,68,0.0,CQT
348,2015-6-14,70,0.01,CQT
349,2015-6-15,70,0.0,CQT
350,2015-6-16,70,0.0,CQT
351,2015-6-17,70,0.01,CQT
352,2015-6-18,72,0.0,CQT
353,2015-6-19,70,0.0,CQT
354,2015-6-20,74,0.0,CQT
355,2015-6-21,73,0.0,CQT
356,2015-6-22,73,0.0,CQT
357,2015-6-23,74,0.0,CQT
358,2015-6-24,73,0.0,CQT
359,2015-6-25,72,0.01,CQT
360,2015-6-26,69,0.0,CQT
361,2015-6-27,70,0.0,CQT
362,2015-6-28,77,0.0,CQT
363,2015-6-29,80,0.0,CQT
364,2015-6-30,78,0.0,CQT
